candidate,refined,capacitance_f,amplitude_peak_v,time_s,input_v,output_v,capacitor_current_a,supply_delivered_current_a,input_delivered_current_a
R75,True,8e-12,,2.678e-06,0.47000000000000003,0.3702336201826642,-4.418768812095001e-11,9.445751770376318e-05,8.375556163836598e-09
R75,True,8e-12,,2.68e-06,0.47000000000000003,0.37023360966738034,-4.247005503012793e-11,9.445751928093155e-05,8.375554309824436e-09
R75,True,8e-12,,2.682e-06,0.47000000000000003,0.3702335995728046,-4.082109075698955e-11,9.445752079499867e-05,8.375552597700266e-09
R75,True,8e-12,,2.684e-06,0.47000000000000003,0.3702335898820158,-3.923888404234016e-11,9.445752224850251e-05,8.375550298953842e-09
R75,True,8e-12,,2.686e-06,0.47000000000000003,0.37023358057885797,-3.771997094257046e-11,9.44575236438663e-05,8.375548007708784e-09
R75,True,8e-12,,2.6880000000000004e-06,0.47000000000000003,0.37023357164781323,-3.6260913664918585e-11,9.44575249834175e-05,8.375546657946127e-09
R75,True,8e-12,,2.69e-06,0.47000000000000003,0.3702335630741024,-3.48611919266384e-11,9.445752626937285e-05,8.375544452409152e-09
R75,True,8e-12,,2.6920000000000002e-06,0.47000000000000003,0.3702335548432244,-3.351734980658287e-11,9.445752750390732e-05,8.375542460912624e-09
R75,True,8e-12,,2.694e-06,0.47000000000000003,0.3702335469415962,-3.222683288317157e-11,9.445752868905821e-05,8.375540896466871e-09
R75,True,8e-12,,2.696e-06,0.47000000000000003,0.37023353935602726,-3.098826173487383e-11,9.445752982680394e-05,8.37553911419005e-09
R75,True,8e-12,,2.6980000000000003e-06,0.47000000000000003,0.3702335320739473,-2.979844713281991e-11,9.445753091902992e-05,8.375538090901407e-09
R75,True,8e-12,,2.7e-06,0.47000000000000003,0.3702335250831985,-2.8657105335446018e-11,9.445753196755966e-05,8.375536329578974e-09
R75,True,8e-12,,2.7000000000000004e-06,0.47000000000000003,0.3702335250831985,-2.8657105335444648e-11,9.445753196755966e-05,8.375536329578974e-09
R75,True,8e-12,,2.702e-06,0.47000000000000003,0.37023351837207363,-2.7560911927890982e-11,9.445753297414912e-05,8.375535084186324e-09
R75,True,8e-12,,2.7040000000000003e-06,0.47000000000000003,0.3702335119293691,-2.650910710661602e-11,9.445753394047868e-05,8.375533437366437e-09
R75,True,8e-12,,2.706e-06,0.47000000000000003,0.37023350574434855,-2.5499007894686975e-11,9.445753486815872e-05,8.375532160171599e-09
R75,True,8e-12,,2.708e-06,0.47000000000000003,0.3702334998068268,-2.4529022587395564e-11,9.445753575871683e-05,8.375531153291823e-09
R75,True,8e-12,,2.7100000000000003e-06,0.47000000000000003,0.37023349410687323,-2.3597710702115655e-11,9.445753661364254e-05,8.375530321343118e-09
R75,True,8e-12,,2.712e-06,0.47000000000000003,0.37023348863489997,-2.2704839155323117e-11,9.445753743437388e-05,8.375528459828627e-09
R75,True,8e-12,,2.714e-06,0.47000000000000003,0.37023348338174383,-2.1846737217427288e-11,9.445753822228524e-05,8.375527485066018e-09
R75,True,8e-12,,2.716e-06,0.47000000000000003,0.37023347833866854,-2.1023399584045528e-11,9.445753897868698e-05,8.375526191012588e-09
R75,True,8e-12,,2.718e-06,0.47000000000000003,0.37023347349730235,-2.0232512044712347e-11,9.445753970483472e-05,8.37552538521971e-09
R75,True,8e-12,,2.7200000000000002e-06,0.47000000000000003,0.3702334688496523,-1.9473565656737716e-11,9.445754040192732e-05,8.375524316538211e-09
R75,True,8e-12,,2.7220000000000004e-06,0.47000000000000003,0.3702334643879326,-1.8744996604672828e-11,9.445754107113257e-05,8.375523226596396e-09
R75,True,8e-12,,2.724e-06,0.47000000000000003,0.37023346010461994,-1.8045215608864664e-11,9.445754171357887e-05,8.375522552823665e-09
R75,True,8e-12,,2.7260000000000002e-06,0.47000000000000003,0.37023345599266494,-1.7373769913360914e-11,9.445754233032355e-05,8.375521608615251e-09
R75,True,8e-12,,2.728e-06,0.47000000000000003,0.37023345204522207,-1.6729265163399745e-11,9.445754292239334e-05,8.375520560768611e-09
R75,True,8e-12,,2.73e-06,0.47000000000000003,0.370233448255705,-1.6109826372762677e-11,9.445754349077615e-05,8.375520179633352e-09
R75,True,8e-12,,2.7320000000000003e-06,0.47000000000000003,0.37023344461784646,-1.55152487669547e-11,9.445754403641194e-05,8.375519807703094e-09
R75,True,8e-12,,2.734e-06,0.47000000000000003,0.370233441125509,-1.4945627357242378e-11,9.44575445602213e-05,8.375518361911963e-09
R75,True,8e-12,,2.736e-06,0.47000000000000003,0.3702334377728443,-1.4397515439172374e-11,9.445754506308141e-05,8.375518071264993e-09
R75,True,8e-12,,2.7380000000000003e-06,0.47000000000000003,0.3702334345543248,-1.387182016259281e-11,9.445754554582133e-05,8.375517385740285e-09
R75,True,8e-12,,2.74e-06,0.47000000000000003,0.37023343146449195,-1.3367519749464179e-11,9.445754600925976e-05,8.37551642354472e-09
R75,True,8e-12,,2.742e-06,0.47000000000000003,0.3702334284982214,-1.2883150755926763e-11,9.445754645416529e-05,8.375515668524576e-09
R75,True,8e-12,,2.7440000000000003e-06,0.47000000000000003,0.3702334256505948,-1.2417987644971786e-11,9.445754688127565e-05,8.375515078324489e-09
R75,True,8e-12,,2.746e-06,0.47000000000000003,0.3702334229168698,-1.1971086527152547e-11,9.44575472913021e-05,8.375514883999191e-09
R75,True,8e-12,,2.748e-06,0.47000000000000003,0.3702334202925536,-1.1542633303662702e-11,9.445754768491853e-05,8.375514161094505e-09
R75,True,8e-12,,2.75e-06,0.47000000000000003,0.370233417773184,-1.1131324341049828e-11,9.445754806279421e-05,8.375513442430117e-09
R75,True,8e-12,,2.752e-06,0.47000000000000003,0.37023341535457743,-1.0736086358343941e-11,9.445754842555663e-05,8.375513080805018e-09
R75,True,8e-12,,2.7540000000000002e-06,0.47000000000000003,0.3702334130327707,-1.035696139087429e-11,9.44575487738002e-05,8.375512424036668e-09
R75,True,8e-12,,2.7560000000000004e-06,0.47000000000000003,0.37023341080381333,-9.992665711091834e-12,9.445754910811749e-05,8.37551209199362e-09
R75,True,8e-12,,2.758e-06,0.47000000000000003,0.3702334086639779,-9.64297251940833e-12,9.445754942906753e-05,8.375511850288268e-09
R75,True,8e-12,,2.7600000000000003e-06,0.47000000000000003,0.37023340660978804,-9.30781856897016e-12,9.445754973717174e-05,8.375511044049993e-09
R75,True,8e-12,,2.762e-06,0.47000000000000003,0.3702334046377536,-8.985298407214087e-12,9.44575500329536e-05,8.375510964279631e-09
R75,True,8e-12,,2.764e-06,0.47000000000000003,0.37023340274466965,-8.676126248592252e-12,9.445755031689384e-05,8.375510464585863e-09
R75,True,8e-12,,2.7660000000000003e-06,0.47000000000000003,0.3702334009272873,-8.379119524866358e-12,9.445755058947972e-05,8.375510172514728e-09
R75,True,8e-12,,2.768e-06,0.47000000000000003,0.3702333991825676,-8.094408035478203e-12,9.445755085116706e-05,8.375509540920278e-09
R75,True,8e-12,,2.77e-06,0.47000000000000003,0.3702333975076359,-7.820657541290308e-12,9.445755110238703e-05,8.375509282322405e-09
R75,True,8e-12,,2.772e-06,0.47000000000000003,0.3702333958996992,-7.558228998162192e-12,9.445755134355854e-05,8.37550867559577e-09
R75,True,8e-12,,2.774e-06,0.47000000000000003,0.37023339435600816,-7.305879399594825e-12,9.445755157509396e-05,8.375508518409582e-09
R75,True,8e-12,,2.776e-06,0.47000000000000003,0.3702333928741285,-7.063786584711884e-12,9.445755179735841e-05,8.375508181363993e-09
R75,True,8e-12,,2.7780000000000003e-06,0.47000000000000003,0.37023339145154627,-6.831388969732419e-12,9.445755201072894e-05,8.375507806573304e-09
R75,True,8e-12,,2.78e-06,0.47000000000000003,0.370233390085856,-6.608101504335745e-12,9.445755221556636e-05,8.375507633947923e-09
R75,True,8e-12,,2.7820000000000002e-06,0.47000000000000003,0.37023338877477013,-6.394220782205698e-12,9.445755241221373e-05,8.37550703005947e-09
R75,True,8e-12,,2.784e-06,0.47000000000000003,0.3702333875161069,-6.188114495056588e-12,9.445755260099835e-05,8.375507168507906e-09
R75,True,8e-12,,2.786e-06,0.47000000000000003,0.37023338630780195,-5.990796792134907e-12,9.445755278222983e-05,8.375506858790668e-09
R75,True,8e-12,,2.7880000000000002e-06,0.47000000000000003,0.3702333851478633,-5.801522919502885e-12,9.445755295620693e-05,8.375506359449017e-09
R75,True,8e-12,,2.7900000000000004e-06,0.47000000000000003,0.37023338403430867,-5.619069408624108e-12,9.445755312322696e-05,8.375506565487356e-09
R75,True,8e-12,,2.792e-06,0.47000000000000003,0.3702333829653216,-5.4450471842045776e-12,9.445755328356239e-05,8.375505722620263e-09
R75,True,8e-12,,2.7940000000000003e-06,0.47000000000000003,0.37023338193902006,-5.277124945897457e-12,9.445755343749549e-05,8.375505662109688e-09
R75,True,8e-12,,2.796e-06,0.47000000000000003,0.3702333809537726,-5.115862060540121e-12,9.445755358527097e-05,8.375505715776465e-09
R75,True,8e-12,,2.798e-06,0.47000000000000003,0.37023338000799877,-4.961320834177982e-12,9.445755372712587e-05,8.375505510315478e-09
R75,True,8e-12,,2.8e-06,0.47000000000000003,0.3702333791000853,-4.813147355714317e-12,9.445755386330217e-05,8.375505070893964e-09
R75,True,8e-12,,2.8000000000000003e-06,0.47000000000000003,0.3702333791000853,-4.813147355713158e-12,9.445755386330217e-05,8.375505070893964e-09
R75,True,8e-12,,2.802e-06,0.47000000000000003,0.3702333782284152,-4.67068435518563e-12,9.445755399404239e-05,8.375504869660283e-09
R75,True,8e-12,,2.804e-06,0.47000000000000003,0.3702333773916289,-4.53344745119133e-12,9.445755411955045e-05,8.375505122789755e-09
R75,True,8e-12,,2.806e-06,0.47000000000000003,0.3702333765883628,-4.40239241453185e-12,9.445755424003088e-05,8.375504747051801e-09
R75,True,8e-12,,2.808e-06,0.47000000000000003,0.3702333758171714,-4.2765745646002415e-12,9.445755435570048e-05,8.375504397455029e-09
R75,True,8e-12,,2.81e-06,0.47000000000000003,0.37023337507690995,-4.155044100564797e-12,9.445755446673096e-05,8.375504655744255e-09
R75,True,8e-12,,2.8120000000000004e-06,0.47000000000000003,0.370233374366216,-4.039327530757732e-12,9.445755457332664e-05,8.375504111784957e-09
R75,True,8e-12,,2.814e-06,0.47000000000000003,0.3702333736839402,-3.927956618450864e-12,9.445755467565997e-05,8.375503747195262e-09
R75,True,8e-12,,2.8160000000000002e-06,0.47000000000000003,0.370233373028896,-3.820375132757031e-12,9.445755477390887e-05,8.375504071196336e-09
R75,True,8e-12,,2.818e-06,0.47000000000000003,0.37023337240012555,-3.7178493212327396e-12,9.445755486821699e-05,8.375503679706739e-09
R75,True,8e-12,,2.82e-06,0.47000000000000003,0.37023337179647525,-3.6190947482524436e-12,9.445755495875741e-05,8.375503586863391e-09
R75,True,8e-12,,2.8220000000000003e-06,0.47000000000000003,0.37023337121697414,-3.5241702023370664e-12,9.445755504567573e-05,8.375503632043058e-09
R75,True,8e-12,,2.8240000000000004e-06,0.47000000000000003,0.37023337066067474,-3.4332058021163433e-12,9.445755512911407e-05,8.375503532063376e-09
R75,True,8e-12,,2.826e-06,0.47000000000000003,0.3702333701266214,-3.3460626282335923e-12,9.445755520921577e-05,8.375503251532259e-09
R75,True,8e-12,,2.8280000000000003e-06,0.47000000000000003,0.37023336961396763,-3.2621245852006876e-12,9.445755528610778e-05,8.375503171041403e-09
R75,True,8e-12,,2.83e-06,0.47000000000000003,0.3702333691217864,-3.1814272252104093e-12,9.445755535992913e-05,8.37550325761327e-09
R75,True,8e-12,,2.832e-06,0.47000000000000003,0.37023336864933293,-3.1040283260351688e-12,9.445755543079159e-05,8.375503280650322e-09
R75,True,8e-12,,2.8340000000000003e-06,0.47000000000000003,0.3702333681957647,-3.0304678817334458e-12,9.445755549882146e-05,8.375502593184052e-09
R75,True,8e-12,,2.836e-06,0.47000000000000003,0.3702333677602613,-2.9589906060630857e-12,9.445755556414183e-05,8.37550269864716e-09
R75,True,8e-12,,2.838e-06,0.47000000000000003,0.37023336734218093,-2.8906421737534646e-12,9.445755562684893e-05,8.37550257602474e-09
R75,True,8e-12,,2.84e-06,0.47000000000000003,0.37023336694089565,-2.824880862842137e-12,9.445755568703699e-05,8.37550251985041e-09
R75,True,8e-12,,2.842e-06,0.47000000000000003,0.3702333665556214,-2.761619196349339e-12,9.445755574482358e-05,8.375502643965583e-09
R75,True,8e-12,,2.8440000000000002e-06,0.47000000000000003,0.3702333661859052,-2.7003856695579556e-12,9.445755580027665e-05,8.375503192693815e-09
R75,True,8e-12,,2.8460000000000004e-06,0.47000000000000003,0.37023336583095806,-2.6427771882737052e-12,9.445755585351452e-05,8.375502742733914e-09
R75,True,8e-12,,2.848e-06,0.47000000000000003,0.37023336549018204,-2.5871782757556732e-12,9.445755590462689e-05,8.375502500075145e-09
R75,True,8e-12,,2.8500000000000002e-06,0.47000000000000003,0.3702333651630901,-2.5333159710213154e-12,9.445755595368684e-05,8.375502648383409e-09
R75,True,8e-12,,2.852e-06,0.47000000000000003,0.3702333648490879,-2.4819084086954698e-12,9.445755600078344e-05,8.375502559298178e-09
R75,True,8e-12,,2.854e-06,0.47000000000000003,0.37023336454754535,-2.432881350839515e-12,9.445755604601126e-05,8.375502215866755e-09
R75,True,8e-12,,2.8560000000000003e-06,0.47000000000000003,0.37023336425813463,-2.385021363295633e-12,9.445755608941945e-05,8.375502536608038e-09
R75,True,8e-12,,2.8580000000000004e-06,0.47000000000000003,0.37023336398026047,-2.3398150198335106e-12,9.445755613109729e-05,8.375502259330036e-09
R75,True,8e-12,,2.86e-06,0.47000000000000003,0.37023336371352156,-2.2959273098124247e-12,9.445755617110499e-05,8.375502382162191e-09
R75,True,8e-12,,2.8620000000000003e-06,0.47000000000000003,0.37023336345742874,-2.254006528868028e-12,9.445755620951588e-05,8.375502364948763e-09
R75,True,8e-12,,2.864e-06,0.47000000000000003,0.3702333632116182,-2.2140359422326745e-12,9.445755624638455e-05,8.375502045844315e-09
R75,True,8e-12,,2.866e-06,0.47000000000000003,0.3702333629756228,-2.1755830946402675e-12,9.445755628178108e-05,8.375501731553349e-09
R75,True,8e-12,,2.8680000000000003e-06,0.47000000000000003,0.37023336274907587,-2.1377777299141008e-12,9.445755631576045e-05,8.375502247908356e-09
R75,True,8e-12,,2.87e-06,0.47000000000000003,0.3702333625316214,-2.102411602545905e-12,9.445755634837605e-05,8.375501948041954e-09
R75,True,8e-12,,2.872e-06,0.47000000000000003,0.3702333623228027,-2.0680066381718882e-12,9.445755637969638e-05,8.375502099818781e-09
R75,True,8e-12,,2.874e-06,0.47000000000000003,0.37023336212233643,-2.0355768757577313e-12,9.445755640976396e-05,8.37550168957843e-09
R75,True,8e-12,,2.876e-06,0.47000000000000003,0.37023336192992073,-2.0036345109524216e-12,9.445755643862403e-05,8.375501968530423e-09
R75,True,8e-12,,2.8780000000000002e-06,0.47000000000000003,0.3702333617451987,-1.973618559391868e-12,9.445755646633016e-05,8.375501670419176e-09
R75,True,8e-12,,2.88e-06,0.47000000000000003,0.3702333615678468,-1.944097073043599e-12,9.445755649293085e-05,8.375502038886912e-09
R75,True,8e-12,,2.8800000000000004e-06,0.47000000000000003,0.3702333615678468,-1.9440970730424695e-12,9.445755649293085e-05,8.375502038886912e-09
R75,True,8e-12,,2.882e-06,0.47000000000000003,0.37023336139762775,-1.9163579419924597e-12,9.44575565184617e-05,8.37550187117514e-09
R75,True,8e-12,,2.8840000000000003e-06,0.47000000000000003,0.37023336123419986,-1.8897875957128424e-12,9.445755654297396e-05,8.37550160709853e-09
R75,True,8e-12,,2.886e-06,0.47000000000000003,0.3702333610772439,-1.8643382952912864e-12,9.445755656651548e-05,8.375501277236324e-09
R75,True,8e-12,,2.888e-06,0.47000000000000003,0.3702333609266462,-1.8388509930029307e-12,9.445755658910336e-05,8.375501857163992e-09
R75,True,8e-12,,2.8900000000000003e-06,0.47000000000000003,0.3702333607820391,-1.8153609946469504e-12,9.445755661079272e-05,8.375501653438379e-09
R75,True,8e-12,,2.892e-06,0.47000000000000003,0.370233360643193,-1.7927692541613643e-12,9.445755663161799e-05,8.375501466631822e-09
R75,True,8e-12,,2.894e-06,0.47000000000000003,0.3702333605098985,-1.770865342156138e-12,9.44575566516106e-05,8.375501441043468e-09
R75,True,8e-12,,2.8960000000000003e-06,0.47000000000000003,0.37023336038200394,-1.749611237423795e-12,9.445755667079326e-05,8.375501573361279e-09
R75,True,8e-12,,2.898e-06,0.47000000000000003,0.37023336025917336,-1.7297618414533974e-12,9.44575566892164e-05,8.3755012367023e-09
R75,True,8e-12,,2.9e-06,0.47000000000000003,0.37023336014128333,-1.7098623895907748e-12,9.445755670689852e-05,8.375501637108993e-09
R75,True,8e-12,,2.9020000000000003e-06,0.47000000000000003,0.37023336002812396,-1.6911910410772597e-12,9.445755672387109e-05,8.375501710922075e-09
R75,True,8e-12,,2.904e-06,0.47000000000000003,0.37023335991949013,-1.6738586314189578e-12,9.445755674016487e-05,8.37550119501516e-09
R75,True,8e-12,,2.9060000000000002e-06,0.47000000000000003,0.370233359815156,-1.6564995118690815e-12,9.445755675581377e-05,8.375501315310819e-09
R75,True,8e-12,,2.908e-06,0.47000000000000003,0.3702333597149779,-1.6398901929843683e-12,9.44575567708393e-05,8.375501434365604e-09
R75,True,8e-12,,2.91e-06,0.47000000000000003,0.3702333596188213,-1.6244774278936142e-12,9.445755678526165e-05,8.37550102795713e-09
R75,True,8e-12,,2.9120000000000002e-06,0.47000000000000003,0.3702333595265406,-1.6087043228493056e-12,9.445755679910268e-05,8.375501479823288e-09
R75,True,8e-12,,2.9140000000000004e-06,0.47000000000000003,0.37023335943798624,-1.5939426000317393e-12,9.445755681238477e-05,8.375501641499244e-09
R75,True,8e-12,,2.916e-06,0.47000000000000003,0.3702333593530102,-1.5801944695104457e-12,9.445755682513017e-05,8.375501373892365e-09
R75,True,8e-12,,2.9180000000000003e-06,0.47000000000000003,0.37023335927132656,-1.5672304146562385e-12,9.445755683738175e-05,8.375500898191677e-09
R75,True,8e-12,,2.92e-06,0.47000000000000003,0.37023335919292755,-1.5537445137780542e-12,9.445755684914069e-05,8.37550133238917e-09
R75,True,8e-12,,2.922e-06,0.47000000000000003,0.3702333591176305,-1.5418522325548524e-12,9.445755686043434e-05,8.37550085345743e-09
R75,True,8e-12,,2.9240000000000003e-06,0.47000000000000003,0.3702333590453466,-1.5294552526643242e-12,9.445755687127608e-05,8.375501233270241e-09
R75,True,8e-12,,2.926e-06,0.47000000000000003,0.3702333589760104,-1.5181709026746373e-12,9.44575568816757e-05,8.375501037555646e-09
R75,True,8e-12,,2.928e-06,0.47000000000000003,0.3702333589094323,-1.5067267057447963e-12,9.445755689166162e-05,8.375501419627489e-09
R75,True,8e-12,,2.93e-06,0.47000000000000003,0.37023335884550623,-1.4966030291438803e-12,9.445755690124977e-05,8.375501045734187e-09
R75,True,8e-12,,2.932e-06,0.47000000000000003,0.3702333587841511,-1.4861823150120616e-12,9.445755691045232e-05,8.375501263362597e-09
R75,True,8e-12,,2.934e-06,0.47000000000000003,0.3702333587252577,-1.4766206175851118e-12,9.445755691928564e-05,8.375501086004185e-09
R75,True,8e-12,,2.9360000000000003e-06,0.47000000000000003,0.3702333586686579,-1.4675646851431219e-12,9.445755692777494e-05,8.375500793750546e-09
R75,True,8e-12,,2.938e-06,0.47000000000000003,0.37023335861436485,-1.457956147358757e-12,9.445755693591825e-05,8.375501304542e-09
R75,True,8e-12,,2.9400000000000002e-06,0.47000000000000003,0.37023335856227596,-1.4494312642486119e-12,9.445755694373098e-05,8.375501223694706e-09
R75,True,8e-12,,2.942e-06,0.47000000000000003,0.37023335851232075,-1.4411077333488248e-12,9.445755695122366e-05,8.375501192629002e-09
R75,True,8e-12,,2.944e-06,0.47000000000000003,0.3702333584643431,-1.4328843029313745e-12,9.445755695841975e-05,8.375501418302916e-09
R75,True,8e-12,,2.9460000000000003e-06,0.47000000000000003,0.37023335841829674,-1.4254292391403956e-12,9.445755696532615e-05,8.375501244169352e-09
R75,True,8e-12,,2.9480000000000004e-06,0.47000000000000003,0.37023335837403,-1.4184087557569681e-12,9.445755697196565e-05,8.37550093669822e-09
R75,True,8e-12,,2.95e-06,0.47000000000000003,0.3702333583314932,-1.4113480667040097e-12,9.445755697834567e-05,8.375500908147001e-09
R75,True,8e-12,,2.952e-06,0.47000000000000003,0.37023335829067133,-1.4044329213805262e-12,9.445755698446846e-05,8.375501006389408e-09
R75,True,8e-12,,2.954e-06,0.47000000000000003,0.37023335825145826,-1.398199376542403e-12,9.445755699034997e-05,8.37550073194983e-09
R75,True,8e-12,,2.956e-06,0.47000000000000003,0.3702333582138425,-1.3917893868082118e-12,9.445755699599188e-05,8.375500779692977e-09
R75,True,8e-12,,2.9580000000000003e-06,0.47000000000000003,0.3702333581777155,-1.38536471253234e-12,9.445755700141048e-05,8.37550113649097e-09
R75,True,8e-12,,2.96e-06,0.47000000000000003,0.3702333581430986,-1.3796618315808297e-12,9.445755700660262e-05,8.375501053052168e-09
R75,True,8e-12,,2.9600000000000005e-06,0.47000000000000003,0.3702333581430986,-1.3796618315797097e-12,9.445755700660262e-05,8.375501053052168e-09
R75,True,8e-12,,2.962e-06,0.47000000000000003,0.3702333581098314,-1.374156177818531e-12,9.445755701159231e-05,8.375501014157074e-09
R75,True,8e-12,,2.964e-06,0.47000000000000003,0.3702333580778741,-1.3687308082879483e-12,9.445755701638552e-05,8.375501117295767e-09
R75,True,8e-12,,2.966e-06,0.47000000000000003,0.3702333580472746,-1.3634966384426106e-12,9.445755702097509e-05,8.375501190699787e-09
R75,True,8e-12,,2.9680000000000002e-06,0.47000000000000003,0.37023335801792595,-1.358584972236109e-12,9.445755702537703e-05,8.37550113785485e-09
R75,True,8e-12,,2.9700000000000004e-06,0.47000000000000003,0.37023335798972323,-1.3537882675359988e-12,9.445755702960713e-05,8.375501182177192e-09
R75,True,8e-12,,2.972e-06,0.47000000000000003,0.3702333579626173,-1.3494911625840311e-12,9.44575570336727e-05,8.375500953242062e-09
R75,True,8e-12,,2.9740000000000002e-06,0.47000000000000003,0.3702333579365748,-1.345052432472929e-12,9.445755703757875e-05,8.37550099717164e-09
R75,True,8e-12,,2.976e-06,0.47000000000000003,0.3702333579115426,-1.3411381766936834e-12,9.44575570413333e-05,8.375500720356772e-09
R75,True,8e-12,,2.978e-06,0.47000000000000003,0.37023335788754774,-1.3368577477448259e-12,9.445755704493224e-05,8.375500866704377e-09
R75,True,8e-12,,2.9800000000000003e-06,0.47000000000000003,0.37023335786453326,-1.3324517100174297e-12,9.445755704838413e-05,8.37550133292471e-09
R75,True,8e-12,,2.9820000000000004e-06,0.47000000000000003,0.3702333578424978,-1.3288286394545895e-12,9.445755705168921e-05,8.375501239993105e-09
R75,True,8e-12,,2.984e-06,0.47000000000000003,0.3702333578212945,-1.325581732472015e-12,9.445755705486944e-05,8.375500937035624e-09
R75,True,8e-12,,2.986e-06,0.47000000000000003,0.3702333578008928,-1.3221955381860175e-12,9.445755705792945e-05,8.375500870960157e-09
R75,True,8e-12,,2.988e-06,0.47000000000000003,0.37023335778129396,-1.3189936296836637e-12,9.445755706086905e-05,8.375500737561342e-09
R75,True,8e-12,,2.99e-06,0.47000000000000003,0.3702333577624312,-1.3158957961772352e-12,9.445755706369824e-05,8.375500640092018e-09
R75,True,8e-12,,2.9920000000000003e-06,0.47000000000000003,0.3702333577443932,-1.3125969677224799e-12,9.445755706640373e-05,8.375500762656554e-09
R75,True,8e-12,,2.9940000000000005e-06,0.47000000000000003,0.37023335772706445,-1.3095746536985496e-12,9.445755706900283e-05,8.375500786736092e-09
R75,True,8e-12,,2.996e-06,0.47000000000000003,0.3702333577104618,-1.3061264869229688e-12,9.445755707149304e-05,8.375501343413595e-09
R75,True,8e-12,,2.998e-06,0.47000000000000003,0.370233357694596,-1.3034853491853835e-12,9.445755707387272e-05,8.375501290218311e-09
R75,True,8e-12,,3e-06,0.47000000000000003,0.3702333576793371,-1.3011221501315319e-12,9.445755707616136e-05,8.375501072386203e-09
R75,True,8e-12,,3.02e-06,0.47000000000000003,0.37023335755654274,-1.2794933010431989e-12,9.445755709457907e-05,8.375501231897466e-09
R75,True,8e-12,,3.04e-06,0.47000000000000003,0.37023335747457436,-1.2650780605973004e-12,9.445755710687338e-05,8.375500898755162e-09
R75,True,8e-12,,3.06e-06,0.47000000000000003,0.37023335742002295,-1.2549953860465604e-12,9.445755711505543e-05,8.375500801683369e-09
R75,True,8e-12,,3.08e-06,0.47000000000000003,0.3702333573835249,-1.2477960820895905e-12,9.445755712052972e-05,8.375500658920665e-09
R75,True,8e-12,,3.1e-06,0.47000000000000003,0.37023335735928975,-1.2423553610885002e-12,9.44575571241647e-05,8.375500786643096e-09
R75,True,8e-12,,3.12e-06,0.47000000000000003,0.3702333573429461,-1.2384445902941127e-12,9.445755712661605e-05,8.375500711149382e-09
R75,True,8e-12,,3.14e-06,0.47000000000000003,0.3702333573321261,-1.2352845680914552e-12,9.445755712823892e-05,8.375500727391019e-09
R75,True,8e-12,,3.1600000000000002e-06,0.47000000000000003,0.37023335732483736,-1.2329055328270092e-12,9.445755712933215e-05,8.375500587899351e-09
R75,True,8e-12,,3.18e-06,0.47000000000000003,0.3702333573197529,-1.2308424339999674e-12,9.445755713009476e-05,8.375500502359196e-09
R75,True,8e-12,,3.2e-06,0.47000000000000003,0.37023335731640306,-1.2289874766907032e-12,9.44575571305972e-05,8.375500479256886e-09
R75,True,8e-12,,3.22e-06,0.47000000000000003,0.37023335731425344,-1.22699145424631e-12,9.445755713091961e-05,8.375500720553502e-09
R75,True,8e-12,,3.24e-06,0.47000000000000003,0.3702333573128486,-1.225618156941444e-12,9.445755713113031e-05,8.37550059802331e-09
R75,True,8e-12,,3.26e-06,0.47000000000000003,0.3702333573118536,-1.2241451423877256e-12,9.445755713127957e-05,8.375500575423569e-09
R75,True,8e-12,,3.28e-06,0.47000000000000003,0.37023335731114404,-1.2227149646360701e-12,9.445755713138598e-05,8.375500559866849e-09
R75,True,8e-12,,3.3e-06,0.47000000000000003,0.3702333573106448,-1.2213142771823981e-12,9.445755713146086e-05,8.37550054985221e-09
R75,True,8e-12,,3.32e-06,0.47000000000000003,0.3702333573102956,-1.2199409405161526e-12,9.445755713151323e-05,8.375500541876999e-09
R75,True,8e-12,,3.34e-06,0.47000000000000003,0.3702333573100451,-1.2185806901728613e-12,9.445755713155081e-05,8.375500537470168e-09
R75,True,8e-12,,3.36e-06,0.47000000000000003,0.37023335730999607,-1.2172176462810947e-12,9.445755713155817e-05,8.375500555490238e-09
R75,True,8e-12,,3.3800000000000002e-06,0.47000000000000003,0.3702333573099637,-1.215891660318698e-12,9.445755713156302e-05,8.375500556551172e-09
R75,True,8e-12,,3.4e-06,0.47000000000000003,0.3702333573099387,-1.2145815470464898e-12,9.445755713156676e-05,8.375500548034327e-09
R75,True,8e-12,,3.42e-06,0.47000000000000003,0.3702333573099153,-1.2132714843729317e-12,9.445755713157028e-05,8.375500543826728e-09
R75,True,8e-12,,3.44e-06,0.47000000000000003,0.3702333573098973,-1.2119523108077656e-12,9.445755713157297e-05,8.375500543409308e-09
R75,True,8e-12,,3.46e-06,0.47000000000000003,0.3702333573098796,-1.2106395195523263e-12,9.445755713157564e-05,8.375500541930506e-09
R75,True,8e-12,,3.48e-06,0.47000000000000003,0.3702333573098648,-1.2093061093418846e-12,9.445755713157784e-05,8.375500560115394e-09
R75,True,8e-12,,3.5e-06,0.47000000000000003,0.3702333573099636,-1.2076819008349942e-12,9.445755713156303e-05,8.375500768908297e-09
R75,True,8e-12,,3.52e-06,0.47000000000000003,0.37023335730996976,-1.2065291339198206e-12,9.445755713156211e-05,8.375500657978093e-09
R75,True,8e-12,,3.54e-06,0.47000000000000003,0.37023335730996043,-1.2052214203381238e-12,9.44575571315635e-05,8.375500657652832e-09
