case,relative_time_s,output_v,supply_v,supply_a,capacitor_a,load_a,nmos_drain_a,passive_output_v,passive_supply_a
R75-input_first-slow-8p,5.801332367521131e-08,0.0053401016436207226,0.05801332367521131,7.900361089466749e-06,8.340406936498166e-07,5.340101643620723e-08,7.012919379380718e-06,0.02220311463698374,5.371108338912838e-06
R75-input_first-slow-8p,5.890537328370266e-08,0.005433157550100936,0.058905373283702545,8.02020070646058e-06,8.34910092888477e-07,5.433157550100936e-08,7.1309590380710845e-06,0.02277959306258146,5.418440288585361e-06
R75-input_first-slow-8p,5.981113961196786e-08,0.005527644343137638,0.05981113961196785,8.14188305330765e-06,8.357928605604791e-07,5.527644343137638e-08,7.250813749315782e-06,0.023369635756888524,5.465795104116729e-06
R75-input_first-slow-8p,6.073083357697796e-08,0.0056235840249487905,0.06073083357697812,8.265436464989296e-06,8.366892022273209e-07,5.6235840249487907e-08,7.372511422512473e-06,0.023973509957350272,5.513164338101072e-06
R75-input_first-slow-8p,6.1664669338897e-08,0.005720998936072358,0.061664669338896846,8.390889712183431e-06,8.375993266113438e-07,5.720998936072358e-08,7.496080396211346e-06,0.024591486401101953,5.560539504660957e-06
R75-input_first-slow-8p,6.261286435095103e-08,0.005819911760568675,0.06261286435095084,8.518272007964273e-06,8.385234456443377e-07,5.819911760568675e-08,7.621549444714227e-06,0.025223839317940207,5.607912087981597e-06
R75-input_first-slow-8p,6.357563941006468e-08,0.00592041282840126,0.06357563941006468,8.647602920834798e-06,8.394634036064559e-07,5.9204128284012595e-08,7.748935388944308e-06,0.025870846421955286,5.655273551160488e-06
R75-input_first-slow-8p,6.455321870827613e-08,0.006023600174316258,0.06455321870827592,8.778751384711207e-06,8.404454334526493e-07,6.023600174316258e-08,7.878069949515376e-06,0.026532788901857403,5.702615345370019e-06
R75-input_first-slow-8p,6.554582988494257e-08,0.00612837419421746,0.06554582988494248,8.91191647043323e-06,8.414425636117427e-07,6.12837419421746e-08,8.009190164879299e-06,0.027209951410037313,5.749928919328745e-06
R75-input_first-slow-8p,6.655370407974723e-08,0.0062347592858089385,0.06655370407974741,9.04712918685552e-06,8.424550262757103e-07,6.234759285808939e-08,8.14232656772171e-06,0.027902622050405827,5.797205729075404e-06
R75-input_first-slow-8p,6.757707598652435e-08,0.006342780221949373,0.06757707598652439,9.184421019644587e-06,8.43483057206858e-07,6.342780221949374e-08,8.27751016021823e-06,0.02861109236506733,5.844437248040927e-06
R75-input_first-slow-8p,6.861618390790909e-08,0.00645246215642072,0.0686161839079092,9.323823938610634e-06,8.445268957927233e-07,6.45246215642072e-08,8.414772421253703e-06,0.02933565731988151,5.891614977411074e-06
R75-input_first-slow-8p,6.967126981082857e-08,0.00656383062978526,0.06967126981082843,9.465370405151714e-06,8.455867851018161e-07,6.56383062978526e-08,8.554145313752049e-06,0.03007661528898087,5.938730456771282e-06
R75-input_first-slow-8p,7.074257938284663e-08,0.00667691157533327,0.07074257938284659,9.609093379813063e-06,8.466629719402235e-07,6.676911575333271e-08,8.695661292119517e-06,0.030834268038315044,5.985775275026223e-06
R75-input_first-slow-8p,7.1830362089375e-08,0.006791731325121613,0.0718303620893748,9.755026329962003e-06,8.477557069090781e-07,6.791731325121614e-08,8.839353309801721e-06,0.03160892070830045,6.032741081582776e-06
R75-input_first-slow-8p,7.293487123176359e-08,0.0069083166161056754,0.0729348712317636,9.903203237581461e-06,8.488652444629154e-07,6.908316616105675e-08,8.985254826957507e-06,0.03240088179566008,6.079619597787084e-06
R75-input_first-slow-8p,7.405636400628396e-08,0.007027377511637271,0.07405636400628408,1.0053556177958928e-05,8.500093766506916e-07,7.027377511637272e-08,9.13327302619188e-06,0.03321046313454677,6.126402628602305e-06
R75-input_first-slow-8p,7.51951015640205e-08,0.007149028968388987,0.07519510156402065,1.020610707852922e-05,8.511906095586298e-07,7.149028968388987e-08,9.283426179286713e-06,0.034037979877050276,6.173082074515539e-06
R75-input_first-slow-8p,7.635134907168234e-08,0.007272551014989602,0.07635134907168252,1.0361003698367223e-05,8.523900058519131e-07,7.272551014989603e-08,9.435888182365419e-06,0.03488375047319502,6.2196499436589266e-06
R75-input_first-slow-8p,7.752537577335005e-08,0.007397972414813395,0.07752537577334989,1.0518282106738084e-05,8.536078448222587e-07,7.397972414813395e-08,9.590694537767691e-06,0.035748096650543265,6.266098364130133e-06
R75-input_first-slow-8p,7.871745505317077e-08,0.007525322373518548,0.07871745505317088,1.0677978927530876e-05,8.548444100559501e-07,7.525322373518548e-08,9.747881293739732e-06,0.036631343393525445,6.312419596496349e-06
R75-input_first-slow-8p,7.992786449902038e-08,0.007654630545847821,0.07992786449902027,1.0840131347786634e-05,8.560999894998727e-07,7.65463054584782e-08,9.907485052828268e-06,0.03753381892263068,6.358606046463538e-06
R75-input_first-slow-8p,8.115688596714162e-08,0.007785927042534281,0.08115688596714173,1.100477712635814e-05,8.573748755285667e-07,7.78592704253428e-08,1.0069542980404208e-05,0.03845585467359039,6.404650277694202e-06
R75-input_first-slow-8p,8.240480564777698e-08,0.007919242437312497,0.08240480564777712,1.1171954602701958e-05,8.586693650123073e-07,7.919242437312496e-08,1.0234092813316498e-05,0.039397785276703026,6.450545024752066e-06
R75-input_first-slow-8p,8.367191413181139e-08,0.008054806422836316,0.08367191413181156,1.1341672910833402e-05,8.599889928564677e-07,8.054806422836315e-08,1.0401135853748536e-05,0.04035994853645202,6.4962832061551055e-06
R75-input_first-slow-8p,8.495850647843965e-08,0.008193949408503301,0.08495850647843942,1.151377676045232e-05,8.613682847829791e-07,8.193949408503302e-08,1.0570468981584277e-05,0.041342685411576645,6.541857937513783e-06
R75-input_first-slow-8p,8.626488228387354e-08,0.008335231944846415,0.08626488228387355,1.1688526987867797e-05,8.627687855757499e-07,8.335231944846414e-08,1.0742405882843555e-05,0.04234633999576225,6.587262544732863e-06
R75-input_first-slow-8p,8.759134575110569e-08,0.008478686930951851,0.08759134575110566,1.1865964285460813e-05,8.641908213557395e-07,8.478686930951851e-08,1.091698659479553e-05,0.04337125949912498,6.63249057725171e-06
R75-input_first-slow-8p,8.893820576074655e-08,0.008624347771783138,0.08893820576074664,1.2046129971324349e-05,8.656347232585511e-07,8.624347771783138e-08,1.1094251770347943e-05,0.0444177942306727,6.677535821300161e-06
R75-input_first-slow-8p,9.030577594295103e-08,0.008772248385959655,0.09030577594295104,1.2229065998884522e-05,8.671008275115386e-07,8.772248385959654e-08,1.1274242687513368e-05,0.04548629758192983,6.7223923131424275e-06
R75-input_first-slow-8p,9.169437475044943e-08,0.008922423213654985,0.0916943747504496,1.2414814966669939e-05,8.685894755121007e-07,8.922423213654984e-08,1.1457001259021274e-05,0.04657712601191943,6.76705435228362e-06
R75-input_first-slow-8p,9.310432553270287e-08,0.0090749072246165,0.09310432553270273,1.2603420128230997e-05,8.701010139071777e-07,9.0749072246165e-08,1.1642570042077643e-05,0.04769063903370568,6.811516514610364e-06
R75-input_first-slow-8p,9.4535956611199e-08,0.009231118873453067,0.09453595661119915,1.2794717976477138e-05,8.716728442699299e-07,9.231118873453067e-08,1.1830733943472673e-05,0.048827199202702114,6.855773665438334e-06
R75-input_first-slow-8p,9.598960135590458e-08,0.009390309467226571,0.09598960135590447,1.2988870808061791e-05,8.732843003832694e-07,9.39030946722657e-08,1.2021683413006259e-05,0.04998717210695749,6.899820972435641e-06
R75-input_first-slow-8p,9.746559826289378e-08,0.009551947876395881,0.09746559826289386,1.3186009056554737e-05,8.749205352664495e-07,9.551947876395881e-08,1.2215569042524338e-05,0.05117092635963688,6.943653918394567e-06
R75-input_first-slow-8p,9.896429103317076e-08,0.009716071740120766,0.09896429103317061,1.338617862761707e-05,8.76581929933528e-07,9.716071740120766e-08,1.2412435980282352e-05,0.05237883359392083,6.987268313818479e-06
R75-input_first-slow-8p,1.0048602865270441e-07,0.00988271927632478,0.10048602865270437,1.3589426132784683e-05,8.782688712572786e-07,9.882719276324781e-08,1.2612330068764181e-05,0.05361126846054774,7.030660309295232e-06
R75-input_first-slow-8p,1.0203116547369296e-07,0.010051929290594347,0.1020311654736929,1.3795798900321808e-05,8.799817520592744e-07,1.0051929290594347e-07,1.281529785535662e-05,0.05486860862822886,7.073826407623241e-06
R75-input_first-slow-8p,1.03600061297078e-07,0.010223852320970329,0.10360006129707801,1.4005328317191614e-05,8.817240203597248e-07,1.0223852320970328e-07,1.3021365773622223e-05,0.05615123478716887,7.116763475659829e-06
R75-input_first-slow-8p,1.0519308145632832e-07,0.010400552070383151,0.10519308145632845,1.4217759648037255e-05,8.835516039313698e-07,1.040055207038315e-07,1.3230202523402097e-05,0.057459530655928015,7.159468755858455e-06
R75-input_first-slow-8p,1.0681059690251214e-07,0.01057996886705854,0.1068105969025122,1.4433457457572742e-05,8.854072895855416e-07,1.057996886705854e-07,1.344225047931666e-05,0.058793882991862,7.2019398774626716e-06
R75-input_first-slow-8p,1.0845298429067563e-07,0.010762144490036077,0.10845298429067546,1.4652471973243267e-05,8.872915094376597e-07,1.0762144490036077e-07,1.3657559018905295e-05,0.060154681605375904,7.244174867324051e-06
R75-input_first-slow-8p,1.1012062606755146e-07,0.010947121360776354,0.11012062606755137,1.487485419482308e-05,8.892047022476247e-07,1.0947121360776354e-07,1.3876178278967742e-05,0.061542319378233054,7.286172160311329e-06
R75-input_first-slow-8p,1.1181391056061598e-07,0.011134942553039196,0.11181391056061614,1.5100655906291243e-05,8.91147313521987e-07,1.1134942553039196e-07,1.409815916723892e-05,0.06295719228615514,7.327930609278034e-06
R75-input_first-slow-8p,1.1353323206851476e-07,0.011325669313266918,0.1135332320685149,1.532992706154392e-05,8.931202847421585e-07,1.1325669313266917e-07,1.432355008366915e-05,0.06439969942594882,7.369449494556611e-06
R75-input_first-slow-8p,1.1527899095287861e-07,0.011521859028640762,0.11527899095287837,1.5562344132228923e-05,8.95194271367597e-07,1.1521859028640762e-07,1.4551931270574972e-05,0.06587024304739406,7.4107285329469835e-06
R75-input_first-slow-8p,1.1705159373155235e-07,0.011721065481338125,0.11705159373155244,1.5798334994997887e-05,8.973001489249813e-07,1.1721065481338125e-07,1.4783824191259573e-05,0.06736922859012559,7.451767886168082e-06
R75-input_first-slow-8p,1.1885145317325715e-07,0.011923335058622671,0.11885145317325697,1.6037954602741275e-05,8.994384077894783e-07,1.192333505862267e-07,1.5019282844365616e-05,0.06889706472573412,7.492568168740888e-06
R75-input_first-slow-8p,1.2067898839370745e-07,0.01212871486103825,0.12067898839370722,1.6281258753340276e-05,9.016095458765766e-07,1.2128714861038248e-07,1.5258362058853357e-05,0.07045416340530845,7.533130455274729e-06
R75-input_first-slow-8p,1.225346249532059e-07,0.012337252713376365,0.12253462495320587,1.652830410265948e-05,9.038140687580272e-07,1.2337252713376364e-07,1.5501117506767723e-05,0.07204093991263563,7.5734562871255615e-06
R75-input_first-slow-8p,1.2441879495573985e-07,0.012550354344740642,0.12441879495573967,1.6778944618432527e-05,9.060913315196388e-07,1.2550354344740642e-07,1.574734974346552e-05,0.07365781292326905,7.613547678399761e-06
R75-input_first-slow-8p,1.2633193714960206e-07,0.01276824751893212,0.12633193714960217,1.7033211945841e-05,9.08446962780956e-07,1.276824751893212e-07,1.5997082507870764e-05,0.07530520456966597,7.653407121276493e-06
R75-input_first-slow-8p,1.2827449702955616e-07,0.012989491156576029,0.12827449702955615,1.729138904871991e-05,9.108388157205231e-07,1.2989491156576029e-07,1.6250655321433676e-05,0.07698354051258442,7.693037590622173e-06
R75-input_first-slow-8p,1.3024692694057536e-07,0.013214136776520495,0.13024692694057524,1.7553536046253222e-05,9.132674473058068e-07,1.3214136776520496e-07,1.6508127231182267e-05,0.07869325001892653,7.732442547874914e-06
R75-input_first-slow-8p,1.3224968618317623e-07,0.013442236689800125,0.13224968618317615,1.78197139820556e-05,9.157334230685586e-07,1.3442236689800124e-07,1.6769558192089106e-05,0.08043476604619786,7.771625944175206e-06
R75-input_first-slow-8p,1.3428324112037102e-07,0.01367503860807189,0.1342832411203708,1.8089805663060147e-05,9.182721711580131e-07,1.367503860807189e-07,1.7034783105821478e-05,0.08220852533374237,7.810592222723301e-06
R75-input_first-slow-8p,1.363480652862645e-07,0.013913444293249502,0.13634806528626456,1.8363746860154163e-05,9.20909011183644e-07,1.3913444293249502e-07,1.7303703406038067e-05,0.08401496850090087,7.849346320345074e-06
R75-input_first-slow-8p,1.384446394963217e-07,0.014155515855240344,0.13844463949632155,1.8641900350599607e-05,9.235863969315924e-07,1.4155515855240343e-07,1.7576758795115634e-05,0.08585454015222727,7.887893668249307e-06
R75-input_first-slow-8p,1.4057345195933135e-07,0.014401309662888257,0.14057345195933119,1.892433090528711e-05,9.263049518585665e-07,1.4401309662888256e-07,1.7854012856799662e-05,0.08772768898988066,7.926240191963863e-06
R75-input_first-slow-8p,1.4273499839108976e-07,0.014650882951800004,0.14273499839108952,1.9211104291065394e-05,9.29065309007938e-07,1.4650882951800003e-07,1.8135530152539438e-05,0.08963486793329507,7.964392310437505e-06
R75-input_first-slow-8p,1.449297821298327e-07,0.014906585112739665,0.14492978212983268,1.950194362186222e-05,9.319366402932478e-07,1.4906585112739665e-07,1.8420941130441546e-05,0.091576534246214,8.002356934299863e-06
R75-input_first-slow-8p,1.4715831425344343e-07,0.015167517744238558,0.14715831425344347,1.9797060302930496e-05,9.348909634312087e-07,1.5167517744238558e-07,1.8710494162056868e-05,0.09355314967116023,8.040141463272151e-06
R75-input_first-slow-8p,1.4942111369846338e-07,0.015432462641145232,0.14942111369846336,2.009671488500375e-05,9.378907141129066e-07,1.543246264114523e-07,1.9004499544479346e-05,0.0955651805713911,8.077753782725956e-06
R75-input_first-slow-8p,1.5171870738093e-07,0.01570148149859383,0.15171870738093013,2.040097714572198e-05,9.409365908610263e-07,1.570148149859383e-07,1.9303025739874965e-05,0.09761309808036829,8.115202259388746e-06
R75-input_first-slow-8p,1.5405163031907537e-07,0.01597553297635025,0.15405163031907518,2.0709783543859398e-05,9.440566579374052e-07,1.597553297635025e-07,1.9605971556158434e-05,0.09969737825875985,8.152495736198574e-06
R75-input_first-slow-8p,1.5642042575791153e-07,0.016256890340228414,0.15642042575791168,2.1022874596732177e-05,9.473190954831517e-07,1.6256890340228413e-07,1.9912986597846685e-05,0.1018185022589646,8.18964352631411e-06
R75-input_first-slow-8p,1.5882564529572983e-07,0.016542574033135717,0.1588256452957299,2.134077993593511e-05,9.506316983349182e-07,1.6542574033135717e-07,2.022472249726878e-05,0.10397695649712953,8.226655406286865e-06
R75-input_first-slow-8p,1.6126784901254566e-07,0.016832650579447463,0.16126784901254557,2.166357358898402e-05,9.539952378662228e-07,1.6832650579447463e-07,2.054125184532327e-05,0.1061732328326128,8.263541608409599e-06
R75-input_first-slow-8p,1.637476056005195e-07,0.0171275850190847,0.16374760560051965,2.1991271102490473e-05,9.574229446517206e-07,1.7127585019084697e-07,2.0862572307647854e-05,0.10840782875482355,8.30031281225399e-06
R75-input_first-slow-8p,1.662654924963833e-07,0.017431072202199017,0.16626549249638306,2.2323404901266574e-05,9.610291691419403e-07,1.7431072202199017e-07,2.118806501010259e-05,0.11068124757734542,8.336980135416526e-06
R75-input_first-slow-8p,1.6882209601590228e-07,0.017739225996459492,0.16882209601590226,2.266064579969505e-05,9.646908452239832e-07,1.7739225996459492e-07,2.151856269450642e-05,0.11299399863923039,8.373555123495077e-06
R75-input_first-slow-8p,1.714180114904022e-07,0.01805211815863454,0.17141801149040237,2.3003072327774558e-05,9.684088255566432e-07,1.8052118158634538e-07,2.1854142320631515e-05,0.11534659751332729,8.410049739318918e-06
R75-input_first-slow-8p,1.740538434054024e-07,0.018370794542669596,0.17405384340540236,2.335061828545489e-05,9.722151168824728e-07,1.8370794542669595e-07,2.219469522314567e-05,0.1177395662214966,8.446476351462705e-06
R75-input_first-slow-8p,1.7673020554137404e-07,0.01869827244304877,0.17673020554137403,2.37029231740263e-05,9.762047999745203e-07,1.869827244304877e-07,2.2539735649621256e-05,0.1201734334565236,8.48284772207429e-06
R75-input_first-slow-8p,1.7944772111666492e-07,0.019030785851037513,0.17944772111666493,2.4060645325702292e-05,9.802558309607205e-07,1.9030785851037512e-07,2.2890081636231178e-05,0.12264873481053955,8.519176994051017e-06
R75-input_first-slow-8p,1.8220702293262283e-07,0.019368412195790073,0.18220702293262261,2.4423868039751393e-05,9.843691531651484e-07,1.9368412195790076e-07,2.324581476462834e-05,0.12516601300973268,8.555477677602744e-06
R75-input_first-slow-8p,1.8500875352095058e-07,0.01971406002551996,0.18500875352095045,2.4792251440464945e-05,9.886386884344386e-07,1.971406002551996e-07,2.360647215177529e-05,0.12772581815511047,8.591763636241998e-06
R75-input_first-slow-8p,1.8785356529332546e-07,0.020067561421450268,0.1878535652933253,2.5165918567720667e-05,9.930572707467168e-07,2.0067561421450267e-07,2.397218568275939e-05,0.13032870796905707,8.628049072244147e-06
R75-input_first-slow-8p,1.907421206933192e-07,0.020426498478740177,0.19074212069331936,2.554533143739314e-05,9.975437959792085e-07,2.0426498478740175e-07,2.434352265662643e-05,0.13297524804741231,8.664348511625e-06
R75-input_first-slow-8p,1.9367509235065532e-07,0.020791259906222215,0.1936750923506553,2.5930532634262007e-05,1.0021095664076516e-06,2.0791259906222216e-07,2.4720510468792e-05,0.1356660121167844,8.700676788683421e-06
R75-input_first-slow-8p,1.9665316323783927e-07,0.021167226360478197,0.1966531632378394,2.6320817561208473e-05,1.0069336731006774e-06,2.1167226360478197e-07,2.5102211624502903e-05,0.1384015822967892,8.737049030161615e-06
R75-input_first-slow-8p,1.9967702682919317e-07,0.0215489739130591,0.19967702682919297,2.6717103756384776e-05,1.0118319583136394e-06,2.15489739130591e-07,2.548978205894046e-05,0.14118254936689234,8.773480639074826e-06
R75-input_first-slow-8p,2.0274738726233937e-07,0.021936591457794388,0.20274738726233946,2.7119483499092294e-05,1.0168055626624429e-06,2.1936591457794388e-07,2.5883312021851847e-05,0.14400951303752835,8.809987278267824e-06
R75-input_first-slow-8p,2.0586495950216728e-07,0.022335019613699193,0.20586495950216732,2.75273229911286e-05,1.0220231292234668e-06,2.2335019613699193e-07,2.6281949665768087e-05,0.14688308222514895,8.846584853753395e-06
R75-input_first-slow-8p,2.0903046950731915e-07,0.022741200362999654,0.20903046950731924,2.7941189784257028e-05,1.0273770746483247e-06,2.2741200362999654e-07,2.668640070597865e-05,0.1498038753308459,8.883289497893627e-06
R75-input_first-slow-8p,2.1224465439923635e-07,0.023153626804762396,0.21224465439923648,2.8361420455325716e-05,1.0328133457290416e-06,2.3153626804762393e-07,2.709707084154899e-05,0.15277252052218881,8.920117552482225e-06
R75-input_first-slow-8p,2.1550826263380635e-07,0.02357669089180677,0.21550826263380632,2.8787468522834543e-05,1.0384852038123026e-06,2.357669089180677e-07,2.7513216410104127e-05,0.15578965601791253,8.95708555178985e-06
R75-input_first-slow-8p,2.1882205417564928e-07,0.02400906266078942,0.21882205417564926,2.9219647451290314e-05,1.0443434281032026e-06,2.400906266078942e-07,2.7935213396579195e-05,0.15885593037508122,8.994210205633923e-06
R75-input_first-slow-8p,2.221868006750826e-07,0.024448082851941513,0.2221868006750824,2.9658471836677446e-05,1.0502917321611997e-06,2.444808285194151e-07,2.8363699275996834e-05,0.16197200277835497,9.031508382534468e-06
R75-input_first-slow-8p,2.2560328564780695e-07,0.02489856161020788,0.2256032856478069,3.0103337732174936e-05,1.0565027355419495e-06,2.489856161020788e-07,2.8797849380530908e-05,0.16513854333098785,9.068997093018838e-06
R75-input_first-slow-8p,2.2907230465735653e-07,0.025359031023459665,0.22907230465735637,3.0554584632394294e-05,1.062920678883471e-06,2.535903102345967e-07,2.9238073643276197e-05,0.1683562333471883,9.106693473136207e-06
R75-input_first-slow-8p,2.3259466550035578e-07,0.025826580906055316,0.2325946655003556,3.101277019075589e-05,1.0694373085867195e-06,2.5826580906055315e-07,2.9685067073108567e-05,0.17162576564547552,9.144614768244208e-06
R75-input_first-slow-8p,2.3617118839462023e-07,0.026307594731879515,0.2361711883946204,3.147705998456673e-05,1.0762882798049004e-06,2.6307594731879516e-07,3.0137695757442927e-05,0.17494784484266807,9.182778317126866e-06
R75-input_first-slow-8p,2.398027061701541e-07,0.02679823261142473,0.23980270617015415,3.19481548665558e-05,1.0833277221429013e-06,2.679823261142473e-07,3.059684481829848e-05,0.17832318764816263,9.22120153650348e-06
R75-input_first-slow-8p,2.4349006446308407e-07,0.027296414849759143,0.24349006446308413,3.242649360182578e-05,1.0904754074048343e-06,2.7296414849759145e-07,3.1063054045923116e-05,0.18175252315815918,9.259901905986492e-06
R75-input_first-slow-8p,2.472341219125737e-07,0.027811475097660028,0.2472341219125737,3.291080503874772e-05,1.098086888398628e-06,2.7811475097660026e-07,3.15346033993724e-05,0.185236593149506,9.298896953542698e-06
R75-input_first-slow-8p,2.51035750360765e-07,0.02833453381196576,0.2510357503607649,3.3402551769926566e-05,1.1058184249901053e-06,2.8334533811965763e-07,3.201338800681685e-05,0.18877615237285608,9.338204241512279e-06
R75-input_first-slow-8p,2.5489583505579704e-07,0.028869218200164207,0.2548958350557971,3.390132253385009e-05,1.1138101455005318e-06,2.8869218200164203e-07,3.2498820206348084e-05,0.1923719688448434,9.377841353236223e-06
R75-input_first-slow-8p,2.588152748579459e-07,0.029418702075603737,0.25881527485794575,3.440677611443081e-05,1.1221841700949255e-06,2.941870207560373e-07,3.2990404923580087e-05,0.19602482413900435,9.417825880339909e-06
R75-input_first-slow-8p,2.6279498244893266e-07,0.029976635163136485,0.26279498244893257,3.4920001869403705e-05,1.130686958995306e-06,2.9976635163136485e-07,3.3489548558777345e-05,0.19973551367519077,9.458175410718636e-06
R75-input_first-slow-8p,2.6683588454444956e-07,0.03055223027420031,0.26683588454444934,3.543975698228839e-05,1.1396893804453025e-06,3.055223027420031e-07,3.3994545299101196e-05,0.20350484700724658,9.49890751726558e-06
R75-input_first-slow-8p,2.709389221099562e-07,0.03113869679738874,0.27093892210995607,3.59672010982837e-05,1.148912296476583e-06,3.113869679738874e-07,3.450690183383308e-05,0.20733364810874633,9.540039747381564e-06
R75-input_first-slow-8p,2.7510505057979466e-07,0.03173875067674156,0.27510505057979445,3.650207016173138e-05,1.1584679052023222e-06,3.173875067674157e-07,3.5026214749761356e-05,0.21122275565661663,9.581589613299625e-06
R75-input_first-slow-8p,2.793352400796691e-07,0.03235559616908898,0.27933524007966887,3.704402907935376e-05,1.1684864426547839e-06,3.2355596169088976e-07,3.555198667500788e-05,0.21517302331248395,9.623574583255689e-06
R75-input_first-slow-8p,2.836304756525509e-07,0.0329822590113634,0.283630475652551,3.7594271653035495e-05,1.1786733410288686e-06,3.29822590113634e-07,3.608577572189286e-05,0.21918532000163682,9.666012073530562e-06
R75-input_first-slow-8p,2.8799175748805704e-07,0.03363148868143449,0.28799175748805705,3.81510356283299e-05,1.1895736380951268e-06,3.3631488681434495e-07,3.662514710342036e-05,0.2232605301895051,9.708919441385174e-06
R75-input_first-slow-8p,2.9242010115535375e-07,0.03429070131811264,0.2924201011553538,3.871636075914384e-05,1.2006415450329536e-06,3.429070131811264e-07,3.717281220092976e-05,0.22739955415559263,9.752313978907073e-06
R75-input_first-slow-8p,2.9691653783964076e-07,0.03497096024472683,0.29691653783964067,3.9288742343264964e-05,1.2123633615984868e-06,3.497096024472683e-07,3.772666937921932e-05,0.23160330826483508,9.796212907779496e-06
R75-input_first-slow-8p,3.014821145822744e-07,0.035665271841675165,0.30148211458227425,3.986938638485478e-05,1.2244247089378443e-06,3.566527184167516e-07,3.8288308957500415e-05,0.23587272523638447,9.840633374982654e-06
R75-input_first-slow-8p,3.0611789452458336e-07,0.03637908680675755,0.3061178945245834,4.0457634802271705e-05,1.2370753098432398e-06,3.637908680675755e-07,3.885676862436113e-05,0.24020875440985245,9.885592449429817e-06
R75-input_first-slow-8p,3.108249571554309e-07,0.0371109163023393,0.3108249571554308,4.105387281415137e-05,1.2502424013098678e-06,3.71109163023393e-07,3.943252124981826e-05,0.2446123620090704,9.931107119537723e-06
R75-input_first-slow-8p,3.1560439856258336e-07,0.03786150414401265,0.3156043985625832,4.165815325715865e-05,1.263965904041823e-06,3.786150414401266e-07,4.0015572311676785e-05,0.24908453140346518,9.977194291725837e-06
